strategy_id,label,asset_key,symbol,market,family,provenance,profit_factor,trades,total_r,win_rate_pct,max_drawdown_r,params
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_f0c44334,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.962366,1093,-20.046126,41.81,39.943478,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.0}"
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_927062b5,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.802074,1093,-148.658388,30.19,151.658388,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.0}"
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_bc985d8d,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.975954,1093,-13.028678,40.9,40.342757,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.5}"
new_zealand_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_6_0b802067,6N Ny Opening Range Breakout,new_zealand_dollar_futures,6N,futures,ny_opening_range_breakout,research_derived/session_specific,0.839748,1093,-125.194245,27.36,129.694245,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.5}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitmin_2e60009b,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,1.006824,1109,10.638572,51.13,98.138853,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 3}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitm_51f2c7bb,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,0.993223,1109,-10.638572,47.97,132.614467,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 3}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_e_9352712c,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,0.969694,1109,-93.113741,49.68,197.891375,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 3}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_3c8e5b68,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,1.031254,1109,93.113741,49.32,189.785877,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 3}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitmin_7095e1ed,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,1.013521,1108,20.989785,50.18,102.916199,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 5}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitm_5954edd6,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,0.98666,1108,-20.989785,48.92,150.028845,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 5}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_e_251c55e1,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,0.961092,1108,-119.936123,49.46,383.651102,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 5}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_26167b00,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,1.040483,1108,119.936123,49.55,160.367528,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 5}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitmin_5c34dd17,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,1.046388,1110,70.659278,50.18,83.725524,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 10}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitm_68b992c8,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,0.955669,1110,-70.659278,48.92,186.472654,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 10}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_e_03f34f6b,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,0.990538,1110,-28.785342,49.01,389.9801,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_5e47ed26,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,1.009552,1110,28.785342,50.0,264.676295,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitmin_a97f1f71,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,1.085345,1108,127.512003,51.53,78.119708,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitm_45490c0d,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,0.921366,1108,-127.512003,47.56,250.123446,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_e_73ba4f63,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,0.962241,1108,-116.42141,49.1,347.416349,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_d9ae36ee,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,1.03924,1108,116.42141,49.91,155.874802,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitmin_fb115f3c,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,1.094922,1110,141.615615,51.44,63.372026,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
new_zealand_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitm_f8ee5be3,6N Daily Tsmom Next Rth,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_rth,research_derived,0.913307,1110,-141.615615,47.66,184.426482,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_e_f653a7fa,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,0.917036,1110,-261.941987,47.3,495.812268,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
new_zealand_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945_b9fbecde,6N Daily Tsmom Next Overnight,new_zealand_dollar_futures,6N,futures,daily_tsmom_next_overnight,research_derived,1.090469,1110,261.941987,51.71,184.913598,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
swiss_franc_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminut_019ce6ae,6S Us First30 Last30 Momentum,swiss_franc_futures,6S,futures,us_first30_last30_momentum,research_derived/session_specific,0.885103,1107,-32.429757,45.53,38.894757,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminut_827351a3,6S Us First30 Last30 Momentum,swiss_franc_futures,6S,futures,us_first30_last30_momentum,research_derived/session_specific,0.877647,1065,-33.217316,45.16,37.689463,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminut_e85de96b,6S Us First30 Last30 Momentum,swiss_franc_futures,6S,futures,us_first30_last30_momentum,research_derived/session_specific,0.912731,1018,-22.380668,45.87,26.899643,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminut_d27ed360,6S Us First30 Last30 Momentum,swiss_franc_futures,6S,futures,us_first30_last30_momentum,research_derived/session_specific,0.875798,924,-29.152218,45.67,32.385986,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminut_432efc10,6S Us First30 Last30 Momentum,swiss_franc_futures,6S,futures,us_first30_last30_momentum,research_derived/session_specific,0.885372,797,-23.253293,46.17,27.133012,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarminut_95562c9a,6S Us First30 Last30 Momentum,swiss_franc_futures,6S,futures,us_first30_last30_momentum,research_derived/session_specific,0.884561,695,-20.600577,46.47,29.263709,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarm_dac882ad,6S Us First30 Last30 Reversal,swiss_franc_futures,6S,futures,us_first30_last30_reversal,research_derived/session_specific,1.129812,1107,32.429757,47.61,11.408185,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarm_1629942d,6S Us First30 Last30 Reversal,swiss_franc_futures,6S,futures,us_first30_last30_reversal,research_derived/session_specific,1.139411,1065,33.217316,47.89,9.603222,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarm_44fc9101,6S Us First30 Last30 Reversal,swiss_franc_futures,6S,futures,us_first30_last30_reversal,research_derived/session_specific,1.095613,1018,22.380668,47.15,10.880687,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarm_ae6bd7fe,6S Us First30 Last30 Reversal,swiss_franc_futures,6S,futures,us_first30_last30_reversal,research_derived/session_specific,1.141816,924,29.152218,47.84,10.401616,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarm_988176ec,6S Us First30 Last30 Reversal,swiss_franc_futures,6S,futures,us_first30_last30_reversal,research_derived/session_specific,1.129468,797,23.253293,47.18,12.112354,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitbarm_e945a807,6S Us First30 Last30 Reversal,swiss_franc_futures,6S,futures,us_first30_last30_reversal,research_derived/session_specific,1.130504,695,20.600577,46.76,16.831554,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
swiss_franc_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarmi_7d379b15,6S Us Secondlast Last30 Momentum,swiss_franc_futures,6S,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.878125,1100,-34.395059,43.82,37.786641,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
swiss_franc_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarmi_e19a2019,6S Us Secondlast Last30 Momentum,swiss_franc_futures,6S,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.888222,1033,-29.555895,43.66,32.162758,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
swiss_franc_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarmi_f00293f1,6S Us Secondlast Last30 Momentum,swiss_franc_futures,6S,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.848476,953,-37.857417,42.71,39.887141,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
swiss_franc_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarmi_60e7b040,6S Us Secondlast Last30 Momentum,swiss_franc_futures,6S,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.915423,810,-17.171186,44.07,20.960294,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
swiss_franc_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarmi_f7f1e857,6S Us Secondlast Last30 Momentum,swiss_franc_futures,6S,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.872341,603,-20.441539,42.29,24.956326,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
swiss_franc_futures_us_secondlast_last30_momentum_direction_same_entryminute_930_exitbarmi_229a8269,6S Us Secondlast Last30 Momentum,swiss_franc_futures,6S,futures,us_secondlast_last30_momentum,research_derived/session_specific,0.833909,423,-19.730913,42.08,20.640588,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 915, ""signalStartMinute"": 900}"
swiss_franc_futures_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbar_a8fcc0bc,6S London First30 Ny Open Momentum,swiss_franc_futures,6S,futures,london_first30_ny_open_momentum,research_derived/session_specific,0.963495,1120,-50.472789,51.07,197.843243,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
swiss_franc_futures_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbar_6efebbbc,6S London First30 Ny Open Momentum,swiss_franc_futures,6S,futures,london_first30_ny_open_momentum,research_derived/session_specific,0.984221,1091,-21.048971,51.42,165.391312,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
swiss_franc_futures_london_first30_ny_open_momentum_direction_same_entryminute_480_exitbar_7479b9de,6S London First30 Ny Open Momentum,swiss_franc_futures,6S,futures,london_first30_ny_open_momentum,research_derived/session_specific,0.976625,1063,-30.502417,51.65,165.697384,"{""direction"": ""same"", ""entryMinute"": 480, ""exitBarMinute"": 570, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 195, ""signalStartMinute"": 180}"
